,mmsi,vessel_name,vessel_type,flag_country
549,431005008,HAKKOUMARU,Cargo,Japan
550,431006057,HIMAWARI,Cargo,Japan
551,374314000,TRUST JR,Cargo,Panama
552,312963000,SCORPIO,Cargo,Belize
553,374643000,GRACE ZEPHYR,Cargo,Panama
554,312808000,NEW SILK ROAD 2,Cargo,Belize
555,431602358,KANETO MARU NO.38,Cargo,Japan
556,353872000,XIN HAI ZHOU 2,Cargo,Panama
557,431017359,DAISHINMARU NO.13,Cargo,Japan
558,431012601,HOSHO MARU NO.8,Cargo,Japan
559,431001353,TESSHOUMARU,Cargo,Japan
560,431501487,SPINNER,Cargo,Japan
561,431014378,DAIO MARU,Cargo,Japan
562,431500577,UNAVAILABLE,Cargo,Japan
563,636019445,STAR ELECTRA,Cargo,Liberia
564,431602012,ASUNARO,Cargo,Japan
565,431012145,HAKUCHOUMARU NO.8,Cargo,Japan
566,351857000,JIN YANG GUAN,Cargo,Panama
567,209798000,SYNERGY OAKLAND,Cargo,Cyprus
568,431004127,HICHO,Cargo,Japan
569,354586000,SD GLORIA,Cargo,Panama
570,431004653,TOKUSAN MARU,Cargo,Japan
571,431501662,WAKATAKA MARU,Cargo,Japan
572,431401807,NANOTSU,Cargo,Japan
573,372368000,HANABUSA,Cargo,Panama
574,431600889,HISHOU MARU,Cargo,Japan
575,431000535,"NO,3TOKUYAMA",Cargo,Japan
576,413329020,HAI RUI DA,Cargo,China
577,441717000,DONGJIN NAGOYA,Cargo,South Korea
578,477746700,AMP DIAMOND,Cargo,Hong Kong
579,431014381,FUKUHARU MARU,Cargo,Japan
580,440123000,M/V ASAKA,Cargo,South Korea
581,440120000,HEUNG-A ULSAN,Cargo,South Korea
582,431402038,CHIKUZAN MARU,Cargo,Japan
583,431013261,HOUEIMARU,Cargo,Japan
584,431011637,JEIKEI3,Cargo,Japan
585,431013615,SHIPPOU MARU,Cargo,Japan
586,431400597,RIKIEI,Cargo,Japan
587,431019138,MEIUN GT,Cargo,Japan
588,247276600,MBA FUTURE,Cargo,Italy
589,371821000,M/V VINCA,Cargo,Panama
590,548837000,ENGKANTO,Cargo,Philippines
591,477942700,SITC MANILA,Cargo,Hong Kong
592,431007549,POSEIDON,Cargo,Japan
593,431009359,MIYASAKA,Cargo,Japan
594,431600459,MIYAHATA MARU,Cargo,Japan
595,431101054,MUSASHI MARU,Cargo,Japan
596,352654000,APOLLO LEADER,Cargo,Panama
597,431017266,RYOSEI MARU,Cargo,Japan
598,431007239,SHINSEIMARU,Cargo,Japan
599,563134500,A XINXIA,Cargo,Singapore
600,431010033,YUTAKA MARU NO.2,Cargo,Japan
601,538008897,ASIAN GRACIAS,Cargo,Marshall Islands
602,431000252,SHORYUMARU,Cargo,Japan
603,431004969,EIFUKU MARU,Cargo,Japan
604,431006606,ZUIHOU MARU,Cargo,Japan
605,431602306,TOYOTURU MARU,Cargo,Japan
606,312584000,HONG YANG,Cargo,Belize
607,431012133,ISHIN,Cargo,Japan
608,372043000,MOMO GLORY,Cargo,Panama
609,440750000,ARIES,Cargo,South Korea
610,413592000,TONG MAO 7,Cargo,China
611,431501632,SHOEI MARU NO.58,Cargo,Japan
612,431006667,SEIKAIMARU,Cargo,Japan
613,431011835,YUTAKA MARU NO.11,Cargo,Japan
614,431300097,SUMIYOSHIMARU NO11,Cargo,Japan
615,431301812,KOYO,Cargo,Japan
616,431000266,HIUCHI2,Cargo,Japan
617,431001108,SHOSEI MARU,Cargo,Japan
618,431001127,KAIYO MARU,Cargo,Japan
619,477401100,HAO AN,Cargo,Hong Kong
620,431500458,TAISEI MARU NO.55,Cargo,Japan
621,431301705,UNAVAILABLE,Cargo,Japan
622,431501816,KAMIWAKA,Cargo,Japan
623,431012802,KEIYO MARU,Cargo,Japan
624,352001869,ULTRA RELIANCE,Cargo,Panama
625,431010868,HOUMANZAN MARU,Cargo,Japan
626,352001014,BAO XIN,Cargo,Panama
627,431008777,SAKIGAKE,Cargo,Japan
628,355391000,SUN NOBLE,Cargo,Panama
629,563078500,SKY LOVER,Cargo,Singapore
630,311934000,MUSE,Cargo,Bahamas
631,431018924,KUNIMI MARU,Cargo,Japan
632,431006066,SUMIFUKU MARU NO.18,Cargo,Japan
633,431019062,NOGAMI,Cargo,Japan
634,431006017,SUMIRIKIMARU NO.57,Cargo,Japan
635,563157400,PACIFIC BUSAN,Cargo,Singapore
636,312006000,HELLEN,Cargo,Belize
637,312792000,XI YUN,Cargo,Belize
638,431401841,KAIEI MARU NO.2,Cargo,Japan
639,431401987,TOUHOUMARU NO.3,Cargo,Japan
640,319392000,IRIS ACE,Cargo,Cayman Islands
641,431013072,TSURUGI,Cargo,Japan
642,431002214,KANNON MARU,Cargo,Japan
643,431002703,YAOKIMARU,Cargo,Japan
644,431015981,SENOU MARU,Cargo,Japan
645,414329000,CHANG AN CHENG,Cargo,China
646,538004065,HYUNDAI MASAN,Cargo,Marshall Islands
647,312305000,PU ZE,Cargo,Belize
648,431001093,ROKKOH,Cargo,Japan
649,354336000,MARA LAKE,Cargo,Panama
650,431002815,UNAVAILABLE,Cargo,Japan
651,431010605,HOUEI MARU NO.1,Cargo,Japan
652,312045000,HIROI,Cargo,Belize
653,431402036,YOSAKOI,Cargo,Japan
654,431019262,KOTOKU MARU NO.6,Cargo,Japan
655,564614000,ELEKTRA,Cargo,Singapore
656,431007567,SHINPOU MARU NO.21,Cargo,Japan
657,431001129,HOUNMARU NO.18,Cargo,Japan
658,431007265,MANYO MARU,Cargo,Japan
659,354322000,EUROPA BAY,Cargo,Panama
660,431601987,KOUYOU MARU,Cargo,Japan
661,431016958,SHIMAKAJI,Cargo,Japan
662,477464800,SITC OSAKA,Cargo,Hong Kong
663,431003269,UNAVAILABLE,Cargo,Japan
664,477233700,SITC TOKUYAMA,Cargo,Hong Kong
665,431017687,HARU MARU NO.6,Cargo,Japan
666,477233800,SITC SENDAI,Cargo,Hong Kong
667,373617000,GLORIOUS JUPITER,Cargo,Panama
668,431007132,NATORI,Cargo,Japan
669,431501871,ASHIYA,Cargo,Japan
670,431402043,HAKUSHIN_MARU,Cargo,Japan
671,431004901,KIRISHIMA MARU,Cargo,Japan
672,431101111,UNAVAILABLE,Cargo,Japan
673,431015286,YUUKIMARU,Cargo,Japan
674,431015525,TOKUYOMARU NO.8,Cargo,Japan
675,431000451,MANYOSHI MARU,Cargo,Japan
676,431402073,SHINSEI MARU,Cargo,Japan
677,431400422,HOUUN MARU,Cargo,Japan
678,431402072,TENMA,Cargo,Japan
679,374629000,A BOTE,Cargo,Panama
680,431018466,HOUSHOU MARU NO.5,Cargo,Japan
681,477288000,OCEAN PRINCESS,Cargo,Hong Kong
682,431401992,UNAVAILABLE,Cargo,Japan
683,431005914,SHINEI MARU,Cargo,Japan
684,352898703,UNAVAILABLE,Cargo,Panama
685,431011365,UNAVAILABLE,Cargo,Japan
686,431000788,UNAVAILABLE,Cargo,Japan
687,440127000,SUN EASTERN,Cargo,South Korea
688,431015057,MUSOUDE,Cargo,Japan
689,477103700,SPRING AMIR,Cargo,Hong Kong
690,372643000,KITTY TIDE,Cargo,Panama
691,352286000,CAPE HOPE,Cargo,Panama
692,431501882,UNAVAILABLE,Cargo,Japan
693,240979000,MARAN HARMONY,Cargo,Greece
694,431001259,KAISHINMARU,Cargo,Japan
695,431015607,HAKUYU MARU,Cargo,Japan
696,613003543,YUAN XIANG,Cargo,Cameroon
697,356567000,SOC GLORY,Cargo,Panama
698,431300427,UNAVAILABLE,Cargo,Japan
699,374590000,BORACAY ISLAND,Cargo,Panama
700,431018951,TSURUYOSHIMARU NO11,Cargo,Japan
701,431501749,RYOEI MARU,Cargo,Japan
702,431016602,SHIUN MARU,Cargo,Japan
703,431011022,TATSUMI MARU NO.1,Cargo,Japan
704,431006023,SANYO NO.2,Cargo,Japan
705,352978262,ASIAN HARMONY,Cargo,Panama
706,431011172,UNAVAILABLE,Cargo,Japan
707,374495000,OCEAN HARVEST,Cargo,Panama
708,431011957,SHINKYO MARU,Cargo,Japan
709,431013994,TOKOWAKA,Cargo,Japan
710,373338000,DK ITONIA,Cargo,Panama
711,671039100,DONG KUN 7,Cargo,Togo
712,477264800,J-HARMONY,Cargo,Hong Kong
713,431300167,NAGATO MARU,Cargo,Japan
714,431006813,KOYO MARU,Cargo,Japan
715,431008653,KAGOSHIMA KOHAKU NO7,Cargo,Japan
716,477056800,MATSUSAKA,Cargo,Hong Kong
717,441158000,SUNNY MAPLE,Cargo,South Korea
718,431005151,KYORIKI,Cargo,Japan
719,431501803,UNAVAILABLE,Cargo,Japan
720,431501601,UNAVAILABLE,Cargo,Japan
721,431000925,OHSHIMA KAZUMARU,Cargo,Japan
722,431014365,SHIN OOSHIMAMARU,Cargo,Japan
723,432575000,TOYOSHIO MARU,Fishing,Japan
724,431261000,FLORA PIONEER,Cargo,Japan
725,431602337,KOUSHIN MARU,Cargo,Japan
726,431005398,TAIYOMARU NO8,Cargo,Japan
727,431401846,PACIFIC FALCON,Cargo,Japan
728,370335000,SMART RISING,Cargo,Panama
729,431417000,BISAN CLOVER,Cargo,Japan
730,431100886,SENSHO,Cargo,Japan
731,431501684,ERI ERU,Cargo,Japan
732,431017606,TOKUTSUGI MARU,Cargo,Japan
733,431501872,OSHIMA YURI MARU,Cargo,Japan
734,431010875,TACHIBANA,Cargo,Japan
735,431500281,TAISEI MARU NO.22,Cargo,Japan
736,431002349,UNAVAILABLE,Cargo,Japan
737,431550000,DELPHINUS LEADER,Cargo,Japan
738,431004947,WAKA MARU NO.12,Cargo,Japan
739,431010644,KEISHIN MARU NO.8,Cargo,Japan
740,431500624,SEIRYU,Cargo,Japan
741,431000949,UNAVAILABLE,Cargo,Japan
742,431602302,FUYO MARU NO.8,Cargo,Japan
743,431301754,WAKANATSU,Cargo,Japan
744,431200271,HEKIRYUMARU,Cargo,Japan
745,353571000,UNTA,Cargo,Panama
746,431000822,JFE MERCURY,Cargo,Japan
747,431101122,SHOYO MARU,Cargo,Japan
748,431002447,DAI3KOSEI,Cargo,Japan
749,477057600,TANG SHAN GANG JI2,Cargo,Hong Kong
750,311655000,MARVEL,Cargo,Bahamas
751,241123000,MARAN OCEAN,Cargo,Greece
752,431401888,ETAJIMA,Cargo,Japan
753,353861000,GRAND MUSE,Cargo,Panama
754,431501776,SHOKEI MARU NO.10,Cargo,Japan
755,431602315,KATSUHARU MARU,Cargo,Japan
756,431006227,KAIZANMARU,Cargo,Japan
757,431019644,UNAVAILABLE,Cargo,Japan
758,431400679,UNAVAILABLE,Cargo,Japan
759,563158600,PACIFIC TIANJIN,Cargo,Singapore
760,374981000,ACACIA WA,Cargo,Panama
761,431001097,NOZOMI,Cargo,Japan
762,431003512,KOEIMARU,Cargo,Japan
763,431602275,SHOSEN MARU NO.8,Cargo,Japan
764,431600375,NO88 OYARIKIMARU,Cargo,Japan
765,671901000,HUA SHUN DA 3,Cargo,Togo
766,441507000,GEMINI,Cargo,South Korea
767,538009104,GREEN FUTURE,Cargo,Marshall Islands
768,431601109,TAISEI MARU NO.2,Cargo,Japan
769,431401344,TAIYO MARU,Cargo,Japan
770,431461000,OCEAN CREATION,Cargo,Japan
771,667002002,JILLY,Cargo,Sierra Leone
772,431011145,UNAVAILABLE,Fishing,Japan
773,431501626,SHOUSEN MARU NO7,Cargo,Japan
774,215677000,RIZE,Cargo,Malta
775,431400388,UNAVAILABLE,Cargo,Japan
776,511100327,XUAN YI,Cargo,Palau
777,431000962,KEISYO MARU,Cargo,Japan
778,431006299,SEIKA MARU,Cargo,Japan
779,431004417,NANSHIN MARU,Cargo,Japan
780,431017176,SUMIYOSHI MARU NO.18,Cargo,Japan
781,414149000,GUO YUAN 28,Cargo,China
782,431602277,RYUSYOU,Cargo,Japan
783,431013221,TOSHIEIMARU NO.8,Cargo,Japan
784,431602044,HEISEIMARU,Cargo,Japan
785,431008464,YUMESAKI MARU,Cargo,Japan
786,431019745,MICHIBIKI MARU,Cargo,Japan
787,352133000,ASIAN HAWK,Cargo,Panama
788,538007640,GOOD LUCK,Cargo,Marshall Islands
789,431014488,UNAVAILABLE,Cargo,Japan
790,431007231,UNAVAILABLE,Cargo,Japan
791,431001014,KANNA MARU,Cargo,Japan
792,431007057,KOTOKU MARU NO.16,Cargo,Japan
793,431600413,SHOUJYUMARU NO.7,Cargo,Japan
794,373889000,GLOBAL GOLD,Cargo,Panama
795,215240000,CMA CGM GEORGIA,Cargo,Malta
796,538003998,STAR PIONEER,Cargo,Marshall Islands
797,357997000,NORD TREASURE,Cargo,Panama
798,440402940,303WOOJIN,Fishing,South Korea
799,563051900,ALIANCA MANAUS,Cargo,Singapore
800,577346000,ICARUS,Cargo,Vanuatu
801,441743000,SANSTAR DREAM,Cargo,South Korea
802,477539600,SEASPAN OSPREY,Cargo,Hong Kong
803,431001454,KAKUYU MARU,Cargo,Japan
804,312068000,TONG YANG,Cargo,Belize
805,440550000,PANCON SUNSHINE,Cargo,South Korea
806,312605000,RICH WELL,Cargo,Belize
807,441300000,SUNNY LINDEN,Cargo,South Korea
808,259741000,CARMENCITA,Cargo,Norway
809,312362000,ALLIANCE NO.3,Cargo,Belize
810,538007548,STAR SKIPPER,Cargo,Marshall Islands
811,312807000,XI PING,Cargo,Belize
812,431007714,EBISU MARU,Cargo,Japan
813,538009814,CS VANGUARD,Cargo,Marshall Islands
814,355376000,SAGE SAGITTARIUS,Cargo,Panama
815,431009494,SHOKOU MARU,Cargo,Japan
816,431013663,HAKUTO,Cargo,Japan
817,431401857,NO2 TOKUYAMA,Cargo,Japan
818,431602131,SHIN TSUNETOYO MARU,Cargo,Japan
819,431000174,SEIRYUMARU,Cargo,Japan
820,354739000,CARMEL,Cargo,Panama
821,373176000,OCEAN BRIGHT,Cargo,Panama
822,357833000,YAMATAI,Cargo,Panama
823,431010014,UNAVAILABLE,Cargo,Japan
824,356718000,PM HAYABUSA,Cargo,Panama
825,431501654,SEIFUKUMARU NO.2,Cargo,Japan
826,431015421,SHINTO,Cargo,Japan
827,352001482,GLORY STAR,Cargo,Panama
828,431012888,IZUMI MARU,Cargo,Japan
829,431005558,HIROSHIMA,Cargo,Japan
830,354657000,HIBISCUS,Cargo,Panama
831,431003624,IBUKI,Cargo,Japan
832,431019819,28 WAKA MARU,Cargo,Japan
833,548999000,HONO SMILE,Cargo,Philippines
834,311055800,AFRICAN SWAN,Cargo,Bahamas
835,431000234,ARITA MARU,Cargo,Japan
836,431007228,SHINRYU MARU,Cargo,Japan
837,431003009,DAIKOKU,Cargo,Japan
838,431001092,EIYOSHI MARU NO.5,Cargo,Japan
839,431400487,NO1 TOKUYAMA,Cargo,Japan
840,548996000,AQUAVITA AIM,Cargo,Philippines
841,538009273,CONFIDENCE,Cargo,Marshall Islands
842,431018658,SUMIWAKAMARU NO.7,Cargo,Japan
843,431301698,HIMAWARI NO.5,Cargo,Japan
844,431000176,GOKOUMARU NO.7,Cargo,Japan
845,431014191,REIWA MARU,Cargo,Japan
846,372125000,KAMNIK,Cargo,Panama
847,431008678,CHIZUKAWA MARU,Cargo,Japan
848,431006295,UNAVAILABLE,Cargo,Japan
849,431402069,KEISHO MARU NO.1,Cargo,Japan
850,636017377,JIA MAY,Cargo,Liberia
851,431012284,YAHATAMARU NO.15,Cargo,Japan
852,431205000,EMINENT ACE,Cargo,Japan
853,431004475,SEIYU MARU,Cargo,Japan
854,431013676,ASAHI MARU NO.12,Cargo,Japan
855,431000607,KOUSHOU MARU NO.3,Cargo,Japan
856,431000326,MITSUKAWA MARU,Cargo,Japan
857,431001416,HEISEIMARU NO.2,Cargo,Japan
858,538004999,ARUNA ISMAIL,Cargo,Marshall Islands
859,431000995,HIROSHIMA,Cargo,Japan
860,431008817,WAKO,Cargo,Japan
861,431659000,TACHIBANA 2,Cargo,Japan
862,431002983,KOUSYOMARU NO7,Cargo,Japan
863,431100939,RYUKYU EXPRESS 6,Cargo,Japan
864,312930000,XIN HAI 59,Cargo,Belize
865,312336000,HIROTO,Cargo,Belize
866,431000844,ZUIKEI MARU,Cargo,Japan
867,431100978,HEKINAN MARU,Cargo,Japan
868,431003481,AYANE MARU,Cargo,Japan
869,431013233,NO.33_SUMISEMARU,Cargo,Japan
870,431000426,KAISEI MARU,Cargo,Japan
871,431200516,HAKUSYA MARU NO.11,Cargo,Japan
872,431006049,FUTABA,Cargo,Japan
873,431005736,AKITSUSHIMA,Cargo,Japan
874,431004397,TAKASAGO MARU NO.5,Cargo,Japan
875,370391000,YUSHO MERMAID 2,Cargo,Panama
876,431003836,UNAVAILABLE,Cargo,Japan
877,431008969,SADAMARU NO.63,Cargo,Japan
878,431009909,TOYO MARU NO.3,Cargo,Japan
879,431501788,UNAVAILABLE,Cargo,Japan
880,431002106,TAISEIMARU NO38,Cargo,Japan
881,431009602,NISSHO MARU,Cargo,Japan
882,353777000,RICH OCEAN,Cargo,Panama
883,431401881,JYUSAN MARU,Cargo,Japan
884,431006629,TOMIEI MARU,Cargo,Japan
885,373098000,OCEAN FORCE,Cargo,Panama
886,431401913,UNAVAILABLE,Cargo,Japan
887,538008210,QUEEN,Cargo,Marshall Islands
888,245854000,HANZE GOTEBORG,Cargo,Netherlands
889,431401953,KOYO MARU,Cargo,Japan
890,210895000,ANASA,Cargo,Cyprus
891,431008242,KAISHOMARU,Cargo,Japan
892,431301574,SHIMANTO,Cargo,Japan
893,370834000,XINRUI2,Cargo,Panama
894,352898746,OCEAN CLIO,Cargo,Panama
895,431015136,KAIEI MARU,Cargo,Japan
896,352001882,HANDY INCLUSIVITY,Cargo,Panama
897,431000832,UNAVAILABLE,Cargo,Japan
898,431500955,OHRYU MARU,Cargo,Japan
899,636017583,ATLANTIC BRAVE,Cargo,Liberia
900,431602074,UNAVAILABLE,Cargo,Japan
901,373445000,OCEAN SATOKO,Cargo,Panama
902,431000872,YASUTAKA,Cargo,Japan
903,431401957,SHIN TUGARUMARU,Cargo,Japan
904,431000798,KOJIN MARU NO.11,Cargo,Japan
905,431501714,MEISEN MARU,Cargo,Japan
906,431821000,GT SELENE,Cargo,Japan
907,431002901,UNAVAILABLE,Cargo,Japan
908,564489000,WAN HAI 266,Cargo,Singapore
909,431006912,HARUMARU NO.3,Cargo,Japan
910,477789000,SUN RUBY,Cargo,Hong Kong
911,440901000,DONGJIN HIGHNESS,Cargo,South Korea
912,354358000,COSCO KIKU,Cargo,Panama
913,431501851,RYOWA MARU,Cargo,Japan
914,431400048,TOKUYAMA21CENTURY,Cargo,Japan
915,236111886,PAGANELLA,Cargo,Gibraltar
916,431006625,UNAVAILABLE,Fishing,Japan
917,431009647,CHOUN MARU,Cargo,Japan
918,431004772,KISHOMARU,Cargo,Japan
919,357293000,GOOD HORIZON,Cargo,Panama
920,431014045,TOYO MARU,Cargo,Japan
921,431007749,SEIYO MARU NO.8,Cargo,Japan
922,376353000,PROSRICH,Cargo,Saint Vincent and the Grenadines
923,431005402,RYOAN MARU NO.27,Cargo,Japan
924,431006848,KICHIFUKUYU,Cargo,Japan
925,431006632,KOUYOU,Cargo,Japan
926,431004359,ZENMARU NO.17,Cargo,Japan
927,431009979,TOKU MARU NO.31,Cargo,Japan
928,441701000,SM LONG BEACH,Cargo,South Korea
929,431601641,KAITOKUMARU,Cargo,Japan
930,431101024,TOKACHI,Cargo,Japan
931,636017309,GROTON,Cargo,Liberia
932,373431000,GREENERY SEA,Cargo,Panama
933,431013094,TAIHEIZAN MARU,Cargo,Japan
934,538003936,CHRISTINA J,Cargo,Marshall Islands
935,355192000,SIAM OCEAN,Cargo,Panama
936,563159700,WAN HAI 295,Cargo,Singapore
937,352001811,AQUAPRIMA,Cargo,Panama
938,351392000,MORNING CARINA,Cargo,Panama
939,413996000,REN JIAN 10,Cargo,China
940,353968000,MSC LISA,Cargo,Panama
941,636019887,MSC ANDREA F,Cargo,Liberia
942,636020759,XIANG AN KOU,Cargo,Liberia
943,636021664,ZIM ASIA,Cargo,Liberia
944,370109000,PADIAN 3,Cargo,Panama
945,636014059,MATSON HAWAII,Cargo,Liberia
946,370312000,GOLDEN STAR,Cargo,Panama
947,232012546,AN LI,Cargo,UK
948,372178000,GREAT PERSEUS,Cargo,Panama
949,431002286,HOKUSHO MARU,Cargo,Japan
950,431501855,ORIIBU NO.3,Cargo,Japan
951,416257000,WAN HAI 161,Cargo,Taiwan
952,431001015,HINOMINE,Cargo,Japan
953,431004083,NISSEI MARU,Cargo,Japan
954,431002283,SUMIHIRO MARU,Cargo,Japan
955,371170000,JIN YANG,Cargo,Panama
956,431015345,SANSHAMARU,Cargo,Japan
957,312331000,CLIVIA,Cargo,Belize
958,431016984,SEISHIN MARU,Cargo,Japan
959,354510000,SINCERE PISCES,Cargo,Panama
960,312650000,JIA HE,Cargo,Belize
961,431602336,SHIN HOSHU MARU,Cargo,Japan
962,431011667,SANNOU,Cargo,Japan
963,431401963,MEIZANMARU,Cargo,Japan
964,431006764,TATSUMI MARU NO.2,Cargo,Japan
965,441773000,HAEDUCK OKPO,Cargo,South Korea
966,431014668,TAKANAWA,Cargo,Japan
967,431000923,TOKO MARU,Cargo,Japan
968,431500060,UNAVAILABLE,Fishing,Japan
969,538008505,JY PACIFIC,Cargo,Marshall Islands
970,431101136,CEDROS,Cargo,Japan
971,355496000,SAKURA FORTUNE,Cargo,Panama
972,431000112,UNAVAILABLE,Cargo,Japan
973,354043000,ONOZURU MARU,Cargo,Panama
974,356267000,JIN SHUN,Cargo,Panama
975,431004777,KURE,Cargo,Japan
976,431500562,HYUGA,Cargo,Japan
977,563610000,MORNING NINNI,Cargo,Singapore
978,372053000,BRIGHT CORAL,Cargo,Panama
979,431012744,BUZEN,Cargo,Japan
980,431017016,UNAVAILABLE,Fishing,Japan
981,431012947,OUKOUMARU,Cargo,Japan
982,431016285,YOSHIEI MARU,Fishing,Japan
983,431500331,UNAVAILABLE,Cargo,Japan
984,352978246,FIRST D'YQUEM,Cargo,Panama
985,431013684,KOUSHU MARU,Cargo,Japan
986,351573000,MALENA,Cargo,Panama
987,431008586,BUNSYOMARU NO.8,Cargo,Japan
988,431004193,KOUSEIMARU NO3,Cargo,Japan
989,431016409,UNAVAILABLE,Fishing,Japan
990,431004302,SHINKO MARU NO.8,Cargo,Japan
991,431101177,KENSEI MARU NO.5,Cargo,Japan
992,431009137,RYUSHO,Cargo,Japan
993,431016674,UNAVAILABLE,Fishing,Japan
994,431300591,UNAVAILABLE,Cargo,Japan
995,431012843,SENZAKI,Cargo,Japan
996,431500425,UNAVAILABLE,Cargo,Japan
997,431008887,SEISEN MARU,Cargo,Japan
998,636016420,WISTERIA ACE,Cargo,Liberia
999,431007316,UNAVAILABLE,Cargo,Japan
1000,373412000,GLOBAL EFFORT,Cargo,Panama
1001,431500538,NO78 OYARIKIMARU,Cargo,Japan
1002,431001704,KUNIKI 28,Cargo,Japan
1003,431013296,FUKUSHU MARU,Cargo,Japan
1004,431005528,HKL EIKOU,Cargo,Japan
1005,431006191,SHINPUKU MARU NO.23,Cargo,Japan
1006,431005228,MIYAJIMA,Cargo,Japan
1007,431002552,TERUHOU MARU NO.22,Cargo,Japan
1008,352001761,XIN SHENG SHENG 2,Cargo,Panama
1009,431004346,YUTAKAMARU NO8,Cargo,Japan
1010,440403480,309OHDAEHO,Fishing,South Korea
1011,431000676,SHINWAMARU,Cargo,Japan
1012,431003394,SHINKOUMARU NO 5,Cargo,Japan
1013,431020039,YUTAKAMARU NO.12,Cargo,Japan
1014,431019924,RIKKOU MARU,Cargo,Japan
1015,431003294,"GANBARO,NIPPON",Cargo,Japan
1016,538009711,NANI K,Cargo,Marshall Islands
1017,431001493,KAKUYOUMARU,Cargo,Japan
1018,431002439,SINBUNGOMARU,Cargo,Japan
1019,440802000,FIRST  AI,Cargo,South Korea
1020,312400000,YUN QIAN 1,Cargo,Belize
1021,371641000,SETTLER,Cargo,Panama
1022,431301337,RYUGYOKUMARU,Cargo,Japan
1023,431013755,EBISUMARU,Fishing,Japan
1024,431101175,KINUURA MARU,Cargo,Japan
1025,431004315,SHINSEI MARU,Cargo,Japan
1026,352856000,KIRISHIMA SKY,Cargo,Panama
1027,431005095,YUIHOU MARU,Cargo,Japan
1028,431300621,UNAVAILABLE,Cargo,Japan
1029,431009718,RIKIEI NO.8,Cargo,Japan
1030,431017301,TAIZAN,Cargo,Japan
1031,431005575,YUTAKA MARU NO.10,Cargo,Japan
1032,431001355,UNAVAILABLE,Fishing,Japan
1033,457900490,PHOENIX-1,Cargo,Mongolia
1034,431010906,NO8 FUKUJYU MARU,Cargo,Japan
1035,431010794,JFE VENUS,Cargo,Japan
1036,431014201,KUNIKI 38,Cargo,Japan
1037,563122100,MAERSK VALENCIA,Cargo,Singapore
1038,431300001,NIKKOUMARU NO.8,Cargo,Japan
1039,431005101,SADA MARU NO.37,Cargo,Japan
1040,431013814,UNAVAILABLE,Fishing,Japan
1041,431011629,NICHIHARU MARU,Cargo,Japan
1042,431009819,SUMIWAKA MARU NO.1,Cargo,Japan
1043,431017523,UNAVAILABLE,Fishing,Japan
1044,431009013,UNAVAILABLE,Cargo,Japan
1045,431006711,NIKKOH MARU,Cargo,Japan
1046,431012214,KATSUMARU NO.32,Cargo,Japan
1047,431005408,UNAVAILABLE,Cargo,Japan
1048,431014508,KEIYUMARU NO.5,Cargo,Japan
1049,431016768,UNAVAILABLE,Fishing,Japan
1050,431016678,KOTOBUKIMARU,Fishing,Japan
1051,636019824,MORNING TRAIN,Cargo,Liberia
1052,431400349,UNAVAILABLE,Cargo,Japan
1053,431016331,UNAVAILABLE,Fishing,Japan
1054,431400642,SHOFUKU MARU,Cargo,Japan
1055,431007656,TATSUHARU MARU,Cargo,Japan
1056,431007042,TONE MARU,Cargo,Japan
1057,431010062,SYOUHAKUMARU,Cargo,Japan
1058,431005534,TOKUHARU MARU NO.8,Cargo,Japan
1059,431000358,UNAVAILABLE,Cargo,Japan
1060,431010755,YUUSEIMARU,Fishing,Japan
1061,431301035,UNAVAILABLE,Fishing,Japan
1062,431005349,DAITAI MARU,Cargo,Japan
1063,432899000,SHINKAI MARU,Fishing,Japan
1064,416002038,UNAVAILABLE,Fishing,Taiwan
1065,416900807,UNAVAILABLE,Fishing,Taiwan
1066,441069000,PAN EDELWEISS,Cargo,South Korea
1067,416004835,HAI CHONG,Fishing,Taiwan
1068,613731000,UNAVAILABLE,Fishing,Cameroon
1069,416001733,FISH YUA MAN,Fishing,Taiwan
1070,354594000,MIMASAKA III,Cargo,Panama
1071,636021648,MARINE HONOR,Cargo,Liberia
1072,667002081,OCEANWIN 20,Cargo,Sierra Leone
1073,416125600,UNAVAILABLE,Fishing,Taiwan
1074,477732600,JIN RONG,Cargo,Hong Kong
1075,431010202,TEDAKO3,Fishing,Japan
1076,431019327,YONEMARU,Cargo,Japan
1077,636014992,EDWARD N,Cargo,Liberia
1078,431011177,KUNIKI 18,Cargo,Japan
1079,431200168,UNAVAILABLE,Cargo,Japan
1080,431200607,MARUKIMARU NO.8,Cargo,Japan
1081,636018988,CL YELLOW RIVER,Cargo,Liberia
1082,431007643,UNAVAILABLE,Fishing,Japan
1083,374832000,MG EXPLORER,Cargo,Panama
1084,372449000,FOREST HARMONY,Cargo,Panama
1085,431501257,TAIKAIMARU  NO.8,Cargo,Japan
1086,370744000,ENISHI,Cargo,Panama
1087,432996000,AZUL BRISA,Cargo,Japan
1088,636021215,TAHO VIRTUE,Cargo,Liberia
1089,372783000,SOLAR DOLPHIN,Cargo,Panama
1090,432226000,FUKUSEKI MARU NO.3,Fishing,Japan
1091,431014237,UNAVAILABLE,Fishing,Japan
1092,431008623,UNAVAILABLE,Fishing,Japan
1093,431012164,HANABUSA,Fishing,Japan
1094,413459190,YONG FA YUN 12,Cargo,China
1095,431011387,UNAVAILABLE,Fishing,Japan
